dgp,seed,ntrain,temperature,n_test,n_chains,n_posterior,gr_posterior_mean,gr_q5,gr_q25,gr_q50,gr_q75,gr_q95,rmse_credible,coverage_credible
1201_BNG_breastTumor,2,1000,3.0,11664,8,1000,0.9997171759605408,1.003035068511963,1.0017590522766113,0.9999008178710938,1.0008883476257324,1.006357192993164,10.013830098879554,0.6821523491083676
1201_BNG_breastTumor,2,1000,1.0,11664,8,1000,0.999640941619873,1.0007678270339966,1.000012755393982,0.9997321963310242,1.0000863075256348,1.0006945133209229,9.77302783811298,0.38518089849108367
1201_BNG_breastTumor,8,1000,3.0,11664,8,1000,1.00017249584198,1.0065058469772339,1.0018295049667358,1.0000618696212769,1.0009000301361084,1.0054306983947754,10.090790804033613,0.6780907064471879
1201_BNG_breastTumor,8,1000,2.0,11664,8,1000,0.9997795224189758,1.0001552104949951,0.999824047088623,0.9997212886810303,0.9996657371520996,1.0000470876693726,9.851280808851893,0.515764317558299
1201_BNG_breastTumor,8,1000,1.0,11664,8,1000,0.9999021887779236,1.0004849433898926,1.0002973079681396,0.9998757243156433,1.0000975131988525,1.0010980367660522,9.794236610326877,0.40144890260631005
1201_BNG_breastTumor,8,200,3.0,11664,8,1000,0.9998906254768372,1.0016908645629883,1.0009270906448364,0.999958872795105,0.9999982118606567,1.0010274648666382,10.498081445238274,0.7594735939643347
1201_BNG_breastTumor,8,200,2.0,11664,8,1000,0.9996614456176758,1.0023077726364136,1.0001152753829956,0.9996030330657959,1.00058913230896,1.0024131536483765,10.287300769311539,0.6157943244170097
1201_BNG_breastTumor,8,200,1.0,11664,8,1000,0.9995421171188354,1.0001487731933594,0.99965500831604,0.9995824694633484,0.9996926188468933,0.9996377229690552,10.259515542375642,0.5080589849108368
1201_BNG_breastTumor,8,10000,1.0,11664,8,1000,1.0011318922042847,1.0149425268173218,1.0102509260177612,1.032710313796997,1.0107213258743286,1.011093258857727,9.560032213079044,0.202889231824417
1201_BNG_breastTumor,6,200,1.0,11664,8,1000,0.9995955228805542,0.9998811483383179,0.9996740818023682,0.9996545314788818,0.9996784329414368,1.0001227855682373,10.190995460199112,0.5101273148148149
1201_BNG_breastTumor,6,200,3.0,11664,8,1000,0.9997450709342957,1.00269615650177,1.0006885528564453,1.0001602172851562,1.0005335807800293,1.0028489828109741,10.597130295302431,0.7743912894375857
1201_BNG_breastTumor,6,200,2.0,11664,8,1000,0.9995729923248291,1.0008258819580078,0.9999057054519653,0.9996494054794312,0.9999702572822571,1.0004081726074219,10.28481879401388,0.625
1201_BNG_breastTumor,6,1000,2.0,11664,8,1000,0.999665379524231,1.0009416341781616,1.0001869201660156,1.0000492334365845,1.000205397605896,1.0010167360305786,9.844420988320644,0.542781207133059
1201_BNG_breastTumor,6,1000,3.0,11664,8,1000,1.0008611679077148,1.0114942789077759,1.0040069818496704,1.0013445615768433,1.003342628479004,1.0105292797088623,10.071153167120853,0.7055898491083676
1201_BNG_breastTumor,6,1000,1.0,11664,8,1000,0.999824583530426,1.0001018047332764,1.0003397464752197,1.0001049041748047,0.9999458193778992,1.0002188682556152,9.799082039188752,0.41513417352537724
1201_BNG_breastTumor,6,10000,1.0,11664,8,1000,1.0008771419525146,1.0148707628250122,1.0087544918060303,1.003684163093567,1.008508324623108,1.021125316619873,9.631817478011756,0.2038644547325103
1201_BNG_breastTumor,1,1000,1.0,11664,8,1000,1.0002034902572632,1.0009154081344604,1.0004953145980835,1.0010759830474854,0.9999740123748779,1.0000135898590088,9.811501783555306,0.40982938957475995
1201_BNG_breastTumor,1,1000,3.0,11664,8,1000,1.000524878501892,1.0115607976913452,1.0056599378585815,1.0014526844024658,1.0033869743347168,1.0105539560317993,10.16467505615627,0.6921724965706447
1201_BNG_breastTumor,1,1000,2.0,11664,8,1000,1.0003403425216675,1.001168966293335,1.0013172626495361,1.0003308057785034,0.9998156428337097,1.0007941722869873,9.881067564231946,0.5323109567901234
1201_BNG_breastTumor,1,10000,1.0,11664,8,1000,1.001016616821289,1.0165826082229614,1.0097187757492065,1.0110468864440918,1.0450156927108765,1.015648603439331,9.492307378821208,0.21508487654320987
1201_BNG_breastTumor,1,200,1.0,11664,8,1000,0.9995883703231812,0.9998356103897095,0.9997011423110962,0.9995848536491394,0.9996479153633118,0.9998713731765747,10.031579900948032,0.5531550068587106
1201_BNG_breastTumor,1,200,3.0,11664,8,1000,0.9998062252998352,1.004273772239685,1.0021824836730957,0.9998268485069275,1.0014677047729492,1.0059467554092407,10.426825363409687,0.8019440157750343
1201_BNG_breastTumor,1,200,2.0,11664,8,1000,0.9995903968811035,1.000740885734558,1.0002232789993286,0.9996469616889954,1.0000947713851929,1.0010676383972168,10.114933409520376,0.6604616769547325
california_housing,7,200,3.0,2064,8,1000,1.0018020868301392,1.0040345191955566,1.0016051530838013,1.0019245147705078,1.002027153968811,1.0082430839538574,0.7145907846629729,0.9426477713178294
california_housing,7,200,2.0,2064,8,1000,1.0000498294830322,1.0000826120376587,1.000362753868103,1.0013115406036377,1.0013877153396606,1.0016461610794067,0.6890439352170652,0.8526526162790697
california_housing,7,200,1.0,2064,8,1000,1.0004569292068481,1.001442790031433,1.000540018081665,1.0007904767990112,1.0004981756210327,1.003872036933899,0.6860164888715998,0.7604772286821706
california_housing,7,1000,2.0,2064,8,1000,1.0054843425750732,1.0026121139526367,1.003127932548523,1.0072683095932007,1.0029230117797852,1.0128085613250732,0.5705507719800016,0.8258842054263567
california_housing,7,1000,3.0,2064,8,1000,1.0082297325134277,1.008241057395935,1.015384554862976,1.010210394859314,1.009881615638733,1.0219404697418213,0.5943215069060905,0.9326550387596899
california_housing,7,1000,1.0,2064,8,1000,1.0061872005462646,1.0188087224960327,1.007028341293335,1.0272114276885986,1.0137274265289307,1.032853126525879,0.5737340981269742,0.7129360465116279
california_housing,7,10000,2.0,2064,8,1000,1.233043909072876,1.0628736019134521,1.1603785753250122,1.1513729095458984,1.2870012521743774,1.1170974969863892,0.48593202968524973,0.607921511627907
california_housing,7,10000,1.0,2064,8,1000,1.232556939125061,1.1361347436904907,1.1877129077911377,1.1156350374221802,1.2329474687576294,1.1864925622940063,0.49959899972271327,0.4465237403100775
california_housing,9,200,2.0,2064,8,1000,1.0019508600234985,1.001175880432129,1.000380516052246,1.0014642477035522,1.0032681226730347,1.001356601715088,0.6627219526608416,0.8651889534883721
california_housing,9,200,3.0,2064,8,1000,1.0026410818099976,1.0074630975723267,1.0042203664779663,1.009294867515564,1.003150463104248,1.0075037479400635,0.6847704280977034,0.9460998062015504
california_housing,9,200,1.0,2064,8,1000,1.0012601613998413,1.0023375749588013,1.0016900300979614,1.0005444288253784,1.0010806322097778,1.0036520957946777,0.660728002677758,0.7675024224806202
california_housing,9,1000,1.0,2064,8,1000,1.0164498090744019,1.0332133769989014,1.0230931043624878,1.0402148962020874,1.0519707202911377,1.0087437629699707,0.5667334860919356,0.7132994186046512
california_housing,9,1000,3.0,2064,8,1000,1.012803077697754,1.0070223808288574,1.0105873346328735,1.0151760578155518,1.0111621618270874,1.0082026720046997,0.5951583586947411,0.9342902131782946
california_housing,9,1000,2.0,2064,8,1000,1.0059102773666382,1.005615472793579,1.0058457851409912,1.0128087997436523,1.0076085329055786,1.006835699081421,0.564752850124211,0.8360586240310077
california_housing,9,10000,2.0,2064,8,1000,1.1356680393218994,1.0202751159667969,1.0453872680664062,1.1956942081451416,1.0644152164459229,1.2365491390228271,0.4731071847823305,0.6314195736434108
california_housing,9,10000,1.0,2064,8,1000,1.7576985359191895,1.1924443244934082,1.123293399810791,1.3357017040252686,1.3475764989852905,1.5005117654800415,0.48276223317237726,0.46057412790697677
california_housing,3,10000,2.0,2064,8,1000,1.1989352703094482,1.0526645183563232,1.1464040279388428,1.108886480331421,1.1241614818572998,1.079910159111023,0.46421192285321583,0.6298449612403101
california_housing,3,10000,1.0,2064,8,1000,1.1564360857009888,1.1407662630081177,1.1857750415802002,1.189179539680481,1.1224329471588135,1.4097715616226196,0.4715942166538133,0.462390988372093
california_housing,3,1000,1.0,2064,8,1000,1.0286095142364502,1.0208033323287964,1.0436341762542725,1.019760012626648,1.0471084117889404,1.0279419422149658,0.5692665714040901,0.7091812015503877
california_housing,3,1000,3.0,2064,8,1000,1.0082474946975708,1.0244048833847046,1.0161452293395996,1.0091984272003174,1.005125641822815,1.0072407722473145,0.5860771887000082,0.9285973837209303
california_housing,3,1000,2.0,2064,8,1000,1.0053061246871948,1.0076981782913208,1.0085577964782715,1.0078555345535278,1.0102890729904175,1.004371166229248,0.5688948961673148,0.8173449612403101
california_housing,3,200,2.0,2064,8,1000,1.0007712841033936,1.0012516975402832,1.0011323690414429,1.0009936094284058,1.0008803606033325,1.0009236335754395,0.6778270806993225,0.8571342054263567
california_housing,3,200,3.0,2064,8,1000,1.0022060871124268,1.004879117012024,1.0034936666488647,1.0009543895721436,1.0017973184585571,1.0045264959335327,0.7023614904470812,0.952156007751938
california_housing,3,200,1.0,2064,8,1000,1.000442385673523,0.9998455047607422,1.0006190538406372,1.0007667541503906,1.0004758834838867,1.0020363330841064,0.6715782560299213,0.766654554263566
california_housing,10,1000,1.0,2064,8,1000,1.0203078985214233,1.018403172492981,1.0373176336288452,1.01511549949646,1.0357955694198608,1.0407910346984863,0.5443042460343498,0.7253512596899224
california_housing,10,1000,3.0,2064,8,1000,1.003696084022522,1.023612380027771,1.0191595554351807,1.0107215642929077,1.0179888010025024,1.0035533905029297,0.5653302869444984,0.9359859496124031
california_housing,10,1000,2.0,2064,8,1000,1.0080257654190063,1.0063207149505615,1.0090538263320923,1.0164226293563843,1.0124109983444214,1.0081907510757446,0.5404193696804083,0.8423570736434108
california_housing,10,200,1.0,2064,8,1000,1.000573992729187,1.0009578466415405,1.0006401538848877,1.0011069774627686,1.001643180847168,1.000688076019287,0.6416806185445323,0.7885174418604651
california_housing,10,200,3.0,2064,8,1000,1.0023339986801147,1.00547194480896,1.0010026693344116,1.0030319690704346,1.0047917366027832,1.0024315118789673,0.6668280958368911,0.9574249031007752
california_housing,10,200,2.0,2064,8,1000,1.0006563663482666,1.000834584236145,1.000627040863037,1.0009186267852783,1.000705599784851,1.0036908388137817,0.6446872141916159,0.8811773255813953
california_housing,10,10000,1.0,2064,8,1000,1.3022187948226929,1.1452983617782593,1.175221562385559,1.4194071292877197,1.110249638557434,1.2380638122558594,0.4651956023877756,0.46027131782945735
california_housing,10,10000,2.0,2064,8,1000,1.1686861515045166,1.1248289346694946,1.0728036165237427,1.0410796403884888,1.1885157823562622,1.1110414266586304,0.4566431037576326,0.6316012596899225
california_housing,4,200,3.0,2064,8,1000,1.004250168800354,1.0016989707946777,1.0024369955062866,1.0063326358795166,1.0069000720977783,1.005289912223816,0.6485811112856095,0.963844476744186
california_housing,4,200,2.0,2064,8,1000,0.9999819397926331,1.0000815391540527,0.9999867677688599,1.0009231567382812,1.0009232759475708,1.0000874996185303,0.6392916153572673,0.8841448643410854
california_housing,4,200,1.0,2064,8,1000,1.0000144243240356,1.0018621683120728,1.0002789497375488,1.0001208782196045,1.0004116296768188,1.0008505582809448,0.6389075642522513,0.7762233527131783
california_housing,4,1000,1.0,2064,8,1000,1.0148800611495972,1.0152883529663086,1.009171724319458,1.034835696220398,1.0201483964920044,1.0108070373535156,0.5300102586665141,0.720264050387597
california_housing,4,1000,3.0,2064,8,1000,1.011107087135315,1.0065842866897583,1.0096949338912964,1.009414553642273,1.0174964666366577,1.0149377584457397,0.5445545258634605,0.9382267441860466
california_housing,4,1000,2.0,2064,8,1000,1.003490924835205,1.0056618452072144,1.0035423040390015,1.006247639656067,1.0125682353973389,1.0008766651153564,0.5264014741546159,0.8350896317829457
california_housing,4,10000,2.0,2064,8,1000,1.0916775465011597,1.1225483417510986,1.0183851718902588,1.0839921236038208,1.1561723947525024,1.0125868320465088,0.4499981629305163,0.650375484496124
california_housing,4,10000,1.0,2064,8,1000,1.1124566793441772,1.1369109153747559,1.1409356594085693,1.4115760326385498,1.245929479598999,1.2862848043441772,0.45735434608135794,0.4789244186046512
california_housing,6,200,1.0,2064,8,1000,1.0000560283660889,0.9999746680259705,1.0002681016921997,1.000124454498291,1.0002788305282593,1.0007977485656738,0.6923372908287082,0.7632025193798451
california_housing,6,200,3.0,2064,8,1000,1.006935477256775,1.0016072988510132,1.0022656917572021,1.0052789449691772,1.0046513080596924,1.0095049142837524,0.7127398313638911,0.9496729651162791
california_housing,6,200,2.0,2064,8,1000,1.000106692314148,1.000508189201355,1.0008834600448608,1.0003918409347534,1.0002628564834595,0.9999895095825195,0.6928119821283745,0.8697311046511628
california_housing,6,10000,1.0,2064,8,1000,1.384286642074585,1.1414874792099,1.145603895187378,1.137923240661621,1.0891402959823608,1.336694598197937,0.49228885344903317,0.46275436046511625
california_housing,6,10000,2.0,2064,8,1000,1.2449390888214111,1.0200480222702026,1.0987004041671753,1.2021149396896362,1.161443829536438,1.1021156311035156,0.48252020710372423,0.6282703488372092
california_housing,6,1000,3.0,2064,8,1000,1.0175293684005737,1.023056983947754,1.0151389837265015,1.011409044265747,1.0092096328735352,1.0231032371520996,0.6009049983833816,0.9262960271317829
california_housing,6,1000,2.0,2064,8,1000,1.0045411586761475,1.0036920309066772,1.0049140453338623,1.0010380744934082,1.0055731534957886,1.0119895935058594,0.5813755747031758,0.826671511627907
california_housing,6,1000,1.0,2064,8,1000,1.0167468786239624,1.024446725845337,1.0098174810409546,1.0311036109924316,1.0232466459274292,1.0722588300704956,0.5803348685656875,0.7106952519379846
california_housing,1,1000,2.0,2064,8,1000,1.0058834552764893,1.0066758394241333,1.0025126934051514,1.0047600269317627,1.0026113986968994,1.0105841159820557,0.5192733565864913,0.8450823643410852
california_housing,1,1000,3.0,2064,8,1000,1.0077335834503174,1.012308120727539,1.007161259651184,1.012212872505188,1.0167826414108276,1.0216312408447266,0.5495184906240114,0.9370760658914729
california_housing,1,1000,1.0,2064,8,1000,1.0169682502746582,1.0222651958465576,1.0033890008926392,1.0109307765960693,1.0124263763427734,1.051396369934082,0.5158004810368744,0.7379481589147286
california_housing,1,10000,2.0,2064,8,1000,1.256838321685791,1.0586135387420654,1.113690972328186,1.0784662961959839,1.3238568305969238,1.0556696653366089,0.437295905991981,0.6326308139534884
california_housing,1,10000,1.0,2064,8,1000,1.2570806741714478,1.0616869926452637,1.099189043045044,1.2141085863113403,1.2932757139205933,1.4779757261276245,0.44972724607973547,0.47117248062015504
california_housing,1,200,3.0,2064,8,1000,1.0012304782867432,1.004011869430542,1.0020208358764648,1.001663327217102,1.001350998878479,1.001508355140686,0.6674331772380331,0.962875484496124
california_housing,1,200,2.0,2064,8,1000,1.000917911529541,1.001544713973999,1.0014346837997437,1.0012824535369873,1.000480055809021,1.0001466274261475,0.6292709051955223,0.8806322674418605
california_housing,1,200,1.0,2064,8,1000,1.001556158065796,1.0022969245910645,1.0018538236618042,1.0024564266204834,1.0010552406311035,1.003153681755066,0.6183253593711475,0.7985101744186046
california_housing,5,10000,1.0,2064,8,1000,1.2249313592910767,1.2281492948532104,1.382428765296936,1.1604667901992798,1.3359694480895996,1.2477160692214966,0.4932456195997539,0.45887839147286824
california_housing,5,10000,2.0,2064,8,1000,1.0552202463150024,1.0975914001464844,1.2036545276641846,1.0642211437225342,1.1725316047668457,1.1582199335098267,0.4854737057264282,0.6222747093023255
california_housing,5,200,2.0,2064,8,1000,1.0007357597351074,1.0006439685821533,1.0008496046066284,1.000504732131958,0.9999505877494812,1.0006117820739746,0.7081662387042196,0.858890503875969
california_housing,5,200,3.0,2064,8,1000,1.0085344314575195,1.0038135051727295,1.0047255754470825,1.0067689418792725,1.0086618661880493,1.0074292421340942,0.725680708213672,0.9419210271317829
california_housing,5,200,1.0,2064,8,1000,0.9999703168869019,1.0010019540786743,1.000264048576355,1.0000325441360474,1.0009759664535522,1.001191258430481,0.7007630941545218,0.772044573643411
california_housing,5,1000,1.0,2064,8,1000,1.0167713165283203,1.0172946453094482,1.0070178508758545,1.0141547918319702,1.0081807374954224,1.039078712463379,0.5614121812100936,0.7308018410852712
california_housing,5,1000,3.0,2064,8,1000,1.0157108306884766,1.0069307088851929,1.0061231851577759,1.0072576999664307,1.019750952720642,1.0107247829437256,0.5856803784646003,0.9297480620155039
california_housing,5,1000,2.0,2064,8,1000,1.004388689994812,1.0044426918029785,1.0043847560882568,1.0150898694992065,1.0126688480377197,1.0136443376541138,0.5599234365279118,0.8431443798449612
california_housing,2,1000,1.0,2064,8,1000,1.0051085948944092,1.0141632556915283,1.0053647756576538,1.0174062252044678,1.0186997652053833,1.0240213871002197,0.5642574247499772,0.7237766472868217
california_housing,2,1000,2.0,2064,8,1000,1.002554178237915,1.0024795532226562,1.0018582344055176,1.0041389465332031,1.0067167282104492,1.0039539337158203,0.562878763412942,0.8379966085271318
california_housing,2,1000,3.0,2064,8,1000,1.0245814323425293,1.015350580215454,1.013587236404419,1.033701777458191,1.0224623680114746,1.0187324285507202,0.5782957451518069,0.9289001937984496
california_housing,2,10000,2.0,2064,8,1000,1.1701242923736572,1.1057339906692505,1.069940209388733,1.1023958921432495,1.1322365999221802,1.118203043937683,0.47427370598701224,0.6256661821705426
california_housing,2,10000,3.0,2064,8,1000,1.110300064086914,1.0689756870269775,1.0262867212295532,1.0953130722045898,1.0414944887161255,1.089663028717041,0.48275441353854853,0.8025072674418604
california_housing,2,10000,1.0,2064,8,1000,1.3706090450286865,1.1184909343719482,1.2157636880874634,1.4714643955230713,1.2497121095657349,1.3699719905853271,0.48235267910997204,0.4597868217054264
california_housing,2,200,1.0,2064,8,1000,1.0008317232131958,1.0005842447280884,1.0034890174865723,1.0036042928695679,1.0014265775680542,1.0047880411148071,0.6601495569591987,0.7751937984496124
california_housing,2,200,2.0,2064,8,1000,1.000651478767395,1.0008597373962402,1.000920295715332,1.0012402534484863,1.0025113821029663,1.0016164779663086,0.6634536176444219,0.8740915697674418
california_housing,2,200,3.0,2064,8,1000,1.007082462310791,1.0061012506484985,1.0053874254226685,1.0089081525802612,1.0045533180236816,1.0059986114501953,0.6866750491233393,0.9550024224806202
california_housing,8,200,1.0,2064,8,1000,1.0014957189559937,1.000826358795166,1.0006588697433472,1.0012171268463135,1.0016283988952637,1.0028547048568726,0.685643489246647,0.7615673449612403
california_housing,8,200,2.0,2064,8,1000,1.0019381046295166,1.0013221502304077,1.0021979808807373,1.0015449523925781,1.0005409717559814,1.002030849456787,0.6959560745134277,0.8503512596899224
california_housing,8,200,3.0,2064,8,1000,1.0055874586105347,1.0039081573486328,1.0029826164245605,1.004169225692749,1.0050581693649292,1.0062743425369263,0.7284591474361066,0.9343507751937985
california_housing,8,10000,2.0,2064,8,1000,1.0881506204605103,1.0530881881713867,1.1061066389083862,1.1356104612350464,1.034233570098877,1.0840407609939575,0.4771364117737979,0.6343871124031009
california_housing,8,10000,3.0,2064,8,1000,1.0417122840881348,1.0535609722137451,1.0148742198944092,1.0511029958724976,1.0280498266220093,1.0598773956298828,0.4810139334485768,0.8120760658914729
california_housing,8,10000,1.0,2064,8,1000,1.1312872171401978,1.147709846496582,1.1460115909576416,1.422463297843933,1.16947603225708,1.3444993495941162,0.48539264253019143,0.4675387596899225
california_housing,8,1000,1.0,2064,8,1000,1.0243052244186401,1.0184813737869263,1.0281546115875244,1.0322356224060059,1.02861750125885,1.031408429145813,0.568186223968012,0.7042151162790697
california_housing,8,1000,2.0,2064,8,1000,1.009401559829712,1.0088980197906494,1.0041203498840332,1.0117295980453491,1.0046902894973755,1.007868766784668,0.5665574832685956,0.8287911821705426
california_housing,8,1000,3.0,2064,8,1000,1.014809489250183,1.0043623447418213,1.0009561777114868,1.0111043453216553,1.013570785522461,1.0214636325836182,0.5838889700091947,0.9322311046511628
piecewise_linear_kunzel,3,1000,1.0,500,8,1000,1.0037801265716553,1.006003499031067,1.005751609802246,1.0033656358718872,1.0010484457015991,1.0011875629425049,197.95771542319062,0.9995
piecewise_linear_kunzel,3,1000,3.0,500,8,1000,1.006959319114685,1.0042179822921753,1.0050160884857178,1.0046484470367432,1.0069470405578613,1.0065900087356567,283.90109393246735,1.0
piecewise_linear_kunzel,3,1000,2.0,500,8,1000,1.0009479522705078,1.00040864944458,1.000572919845581,1.0012600421905518,1.000930666923523,1.0021140575408936,205.23786220875016,1.0
piecewise_linear_kunzel,3,200,1.0,500,8,1000,0.9997637271881104,1.000002145767212,0.9997385740280151,0.9996264576911926,1.000288724899292,1.0009303092956543,324.56148810212477,0.9895
piecewise_linear_kunzel,3,200,2.0,500,8,1000,0.9997686743736267,1.0013325214385986,1.0003994703292847,0.9996983408927917,1.0005137920379639,1.0024126768112183,329.798767573811,1.0
piecewise_linear_kunzel,3,200,3.0,500,8,1000,1.0042537450790405,1.0074089765548706,1.0061509609222412,1.0042097568511963,1.0015054941177368,1.001372218132019,346.22582517660794,1.0
piecewise_linear_kunzel,3,10000,1.0,500,8,1000,1.0455175638198853,1.0853981971740723,1.0674829483032227,1.0337731838226318,1.0308057069778442,1.029068946838379,102.34728291537195,0.9877499999999999
piecewise_linear_kunzel,3,10000,3.0,500,8,1000,1.0198146104812622,1.0187420845031738,1.0185350179672241,1.0126292705535889,1.0152263641357422,1.0205305814743042,174.68109205709635,1.0
piecewise_linear_kunzel,3,10000,2.0,500,8,1000,1.009575605392456,1.00677490234375,1.0038803815841675,1.0085268020629883,1.0170173645019531,1.0164709091186523,93.4909842621611,1.0
piecewise_linear_kunzel,9,200,1.0,500,8,1000,0.999981164932251,1.0003143548965454,1.00022554397583,0.9999172687530518,1.0004007816314697,1.0007431507110596,224.10642843677905,1.0
piecewise_linear_kunzel,9,200,3.0,500,8,1000,1.0002297163009644,1.003653883934021,1.0015417337417603,1.0002411603927612,1.0008914470672607,1.0012223720550537,262.33681618051645,1.0
piecewise_linear_kunzel,9,200,2.0,500,8,1000,1.000269889831543,1.0012834072113037,1.0006346702575684,1.0000581741333008,0.9998542070388794,0.9998067021369934,233.1940443723,1.0
piecewise_linear_kunzel,9,10000,3.0,500,8,1000,1.0362439155578613,1.0491424798965454,1.0263621807098389,1.025209665298462,1.048580288887024,1.0684936046600342,177.51349817603474,1.0
piecewise_linear_kunzel,9,10000,2.0,500,8,1000,1.029574990272522,1.0081356763839722,1.0116432905197144,1.0183258056640625,1.0205315351486206,1.0138766765594482,95.36149122004375,1.0
piecewise_linear_kunzel,9,10000,1.0,500,8,1000,1.0188493728637695,1.0741465091705322,1.048469066619873,1.0211738348007202,1.0670992136001587,1.0795937776565552,111.44214848678298,0.9815
piecewise_linear_kunzel,9,1000,3.0,500,8,1000,1.0129417181015015,1.0136622190475464,1.0147312879562378,1.0075818300247192,1.0054725408554077,1.0053186416625977,252.40901300553963,1.0
piecewise_linear_kunzel,9,1000,2.0,500,8,1000,1.0019477605819702,1.0082546472549438,1.0054469108581543,1.0013492107391357,1.0004802942276,1.0022227764129639,178.38869991149815,1.0
piecewise_linear_kunzel,9,1000,1.0,500,8,1000,1.0020456314086914,1.0054587125778198,1.0021387338638306,1.0017035007476807,1.0015130043029785,1.002198338508606,168.35080953634667,0.9995
piecewise_linear_kunzel,4,200,1.0,500,8,1000,0.9997783899307251,0.9998457431793213,0.9997297525405884,0.9996599555015564,0.9999799132347107,1.000303864479065,238.14476209380777,0.9984999999999999
piecewise_linear_kunzel,4,200,3.0,500,8,1000,1.0031195878982544,1.0015789270401,1.0022754669189453,1.0032258033752441,1.003083348274231,1.001969814300537,276.9519933364146,1.0
piecewise_linear_kunzel,4,200,2.0,500,8,1000,1.000475287437439,1.0000288486480713,1.0004448890686035,1.0003107786178589,1.0006542205810547,1.0007755756378174,251.5660682338613,1.0
piecewise_linear_kunzel,4,10000,1.0,500,8,1000,1.0065571069717407,1.038139820098877,1.0233986377716064,1.0087980031967163,1.0254846811294556,1.0500327348709106,112.13390519103574,0.9822500000000001
piecewise_linear_kunzel,4,10000,2.0,500,8,1000,1.0147498846054077,1.015268087387085,1.0176576375961304,1.0126272439956665,1.0083905458450317,1.0058187246322632,98.36954205742731,1.0
piecewise_linear_kunzel,4,10000,3.0,500,8,1000,1.0367445945739746,1.0440053939819336,1.0316452980041504,1.0220540761947632,1.0289205312728882,1.02634596824646,168.09232749742387,1.0
piecewise_linear_kunzel,4,1000,3.0,500,8,1000,1.014298677444458,1.012817621231079,1.0135327577590942,1.010820746421814,1.0090136528015137,1.0086290836334229,259.7111701633494,1.0
piecewise_linear_kunzel,4,1000,2.0,500,8,1000,1.0041216611862183,1.0044087171554565,1.003630518913269,1.003532886505127,1.0030759572982788,1.0038620233535767,184.16539213291915,1.0
piecewise_linear_kunzel,4,1000,1.0,500,8,1000,1.0015850067138672,1.0041016340255737,1.0018962621688843,1.0005253553390503,1.0016758441925049,1.002915382385254,180.49954684488043,0.9995
piecewise_linear_kunzel,7,10000,1.0,500,8,1000,1.0206243991851807,1.0279207229614258,1.0108511447906494,1.014870524406433,1.033065915107727,1.0616317987442017,114.86019756586572,0.98375
piecewise_linear_kunzel,7,10000,2.0,500,8,1000,1.0140539407730103,1.006371259689331,1.0077401399612427,1.0108722448349,1.0198100805282593,1.0218247175216675,107.42682098576432,1.0
piecewise_linear_kunzel,7,10000,3.0,500,8,1000,1.0098551511764526,1.02694833278656,1.012715220451355,1.0057523250579834,1.0057405233383179,1.011572241783142,185.41813128965617,1.0
piecewise_linear_kunzel,7,200,3.0,500,8,1000,0.9998692870140076,1.0023982524871826,1.0002065896987915,0.9998153448104858,1.001517653465271,1.0056283473968506,218.18874835058114,1.0
piecewise_linear_kunzel,7,200,2.0,500,8,1000,1.000187635421753,1.0008028745651245,1.000177025794983,1.0000990629196167,1.0007113218307495,1.0009337663650513,194.2874868227816,1.0
piecewise_linear_kunzel,7,200,1.0,500,8,1000,1.0001062154769897,1.0014793872833252,1.0002120733261108,0.9998741149902344,1.0000072717666626,1.0005782842636108,189.67322314625136,1.0
piecewise_linear_kunzel,7,1000,2.0,500,8,1000,1.0016494989395142,1.0049324035644531,1.003588318824768,1.001418948173523,1.0014541149139404,1.0037604570388794,223.6766194308642,1.0
piecewise_linear_kunzel,7,1000,3.0,500,8,1000,1.00975501537323,1.0051968097686768,1.0057475566864014,1.0072909593582153,1.0071619749069214,1.0092346668243408,307.74284067674733,1.0
piecewise_linear_kunzel,7,1000,1.0,500,8,1000,1.0024179220199585,1.0036423206329346,1.0028584003448486,1.002126693725586,1.002408742904663,1.0055468082427979,218.5755814057443,1.0
piecewise_linear_kunzel,5,1000,2.0,500,8,1000,1.0005290508270264,1.0025875568389893,1.0010408163070679,1.0000966787338257,1.0024806261062622,1.004351258277893,179.78223032635537,1.0
piecewise_linear_kunzel,5,1000,3.0,500,8,1000,1.0055924654006958,1.0019943714141846,1.0008652210235596,1.0052602291107178,1.010305643081665,1.0070847272872925,255.18622925574616,1.0
piecewise_linear_kunzel,5,1000,1.0,500,8,1000,1.0025081634521484,1.003556489944458,1.004099726676941,1.0028748512268066,1.0021659135818481,1.000928282737732,170.99908795972618,1.0
piecewise_linear_kunzel,5,10000,3.0,500,8,1000,1.0230941772460938,1.0331708192825317,1.0190277099609375,1.010817289352417,1.0209529399871826,1.0328524112701416,167.62414255887654,1.0
piecewise_linear_kunzel,5,10000,2.0,500,8,1000,1.010122299194336,1.0078202486038208,1.0067516565322876,1.0062923431396484,1.0165750980377197,1.0182677507400513,88.08276638848089,1.0
piecewise_linear_kunzel,5,10000,1.0,500,8,1000,1.0301692485809326,1.0682228803634644,1.055820345878601,1.0332980155944824,1.0581371784210205,1.0577573776245117,103.67586633636246,0.98925
piecewise_linear_kunzel,5,200,2.0,500,8,1000,1.0007131099700928,1.0011919736862183,1.00104558467865,1.0007848739624023,1.0012645721435547,1.0013937950134277,275.3853716524902,1.0
